(2, 10)	(2, 20)	0.081000
(2, 10)	(2, 30)	0.219000
(2, 10)	(2, 40)	0.153000
(2, 10)	(2, 60)	0.000000
(2, 10)	(2, 70)	0.000000
(2, 10)	(2, 80)	0.000000
(2, 10)	(2, 160)	0.000000
(2, 10)	(2, 170)	0.000000
(2, 20)	(2, 30)	0.264000
(2, 20)	(2, 40)	0.171000
(2, 20)	(2, 60)	0.000000
(2, 20)	(2, 70)	0.000000
(2, 20)	(2, 80)	0.000000
(2, 20)	(2, 160)	0.000000
(2, 20)	(2, 170)	0.000000
(2, 30)	(2, 40)	0.987000
(2, 30)	(2, 60)	0.034000
(2, 30)	(2, 70)	0.000000
(2, 30)	(2, 80)	0.000000
(2, 30)	(2, 160)	0.000000
(2, 30)	(2, 170)	0.000000
(2, 40)	(2, 60)	0.110000
(2, 40)	(2, 70)	0.000000
(2, 40)	(2, 80)	0.000000
(2, 40)	(2, 160)	0.000000
(2, 40)	(2, 170)	0.000000
(2, 60)	(2, 70)	0.013000
(2, 60)	(2, 80)	0.000000
(2, 60)	(2, 160)	0.000000
(2, 60)	(2, 170)	0.003000
(2, 70)	(2, 80)	0.000000
(2, 70)	(2, 160)	0.000000
(2, 70)	(2, 170)	0.000000
(2, 80)	(2, 160)	0.000000
(2, 80)	(2, 170)	0.000000
(2, 160)	(2, 170)	0.000000
significant	26/36	(cutoff: 0.001389)
